AIRLINE,SOURCE,DESTINATION,NEAREST_AIRPORT_SOURCE,NEAREST_AIRPORT_DESTINATION,IATA_SOURCE,IATA_DESTINATION,ROUTE,DEP_TIME,ARRIVAL_TIME,DURATION,TOTAL_STOPS,ADDITIONAL_INFO,PRICE,DIRECT_CONNECTING
SpiceJet,Bengaluru,Panaji,Kempegowda International Airport,Goa International Airport,BLR,GOI,BLR -> GOI,11:45:00.000,15:31:00.000,03:46,1,1 Long layover,4640,Connecting
SpiceJet,Bengaluru,Panaji,Kempegowda International Airport,Goa International Airport,BLR,GOI,BLR -> GOI,11:45:00.000,15:31:00.000,03:46,1,1 Long layover,4640,Connecting
GoAir,Bengaluru,Panaji,Kempegowda International Airport,Goa International Airport,BLR,GOI,BLR -> GOI,11:45:00.000,15:31:00.000,03:46,1,Business class,4640,Connecting
GoAir,Bengaluru,Panaji,Kempegowda International Airport,Goa International Airport,BLR,GOI,BLR -> GOI,11:45:00.000,15:31:00.000,03:46,1,In-flight meal not included,4640,Connecting
GoAir,Bengaluru,Panaji,Kempegowda International Airport,Goa International Airport,BLR,GOI,BLR -> GOI,11:45:00.000,15:31:00.000,03:46,1,In-flight meal not included,4640,Connecting
Air India,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,No info,9471,Connecting
Air India,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,In-flight meal not included,9471,Connecting
Air India,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,In-flight meal not included,9471,Connecting
IndiGo,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,In-flight meal not included,9471,Connecting
IndiGo,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,No info,9471,Connecting
IndiGo,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,1 Long layover,9471,Connecting
Vistara,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,1 Long layover,9471,Connecting
Vistara,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,No info,9471,Connecting
Vistara,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,No info,9471,Connecting
SpiceJet,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,No info,9471,Connecting
SpiceJet,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,1 Long layover,9471,Connecting
SpiceJet,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,Business class,9471,Connecting
GoAir,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,Business class,9471,Connecting
GoAir,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,Business class,9471,Connecting
GoAir,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel International Airport,Chhatrapati Shivaji Maharaj International Airport,AMD,BOM,AMD -> BOM,16:15:00.000,22:56:00.000,06:41,2,No info,9471,Connecting
Air India,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
Air India,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,Business class,4345,Direct
Air India,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,In-flight meal not included,4345,Direct
IndiGo,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
IndiGo,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
IndiGo,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
Vistara,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,In-flight meal not included,4345,Direct
Vistara,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,Business class,4345,Direct
Vistara,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,1 Long layover,4345,Direct
SpiceJet,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,1 Long layover,4345,Direct
SpiceJet,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
SpiceJet,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,In-flight meal not included,4345,Direct
GoAir,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
GoAir,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
GoAir,Dispur (Guwahati),Chennai,Lokpriya Gopinath Bordoloi International Airport,Chennai International Airport,GAU,MAA,GAU -> MAA,21:45:00.000,00:24:00.000,02:39,0,No info,4345,Direct
Air India,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,In-flight meal not included,11635,Connecting
Air India,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,1 Long layover,11635,Connecting
Air India,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,Business class,11635,Connecting
IndiGo,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,No info,11635,Connecting
IndiGo,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,No info,11635,Connecting
IndiGo,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,Business class,11635,Connecting
Vistara,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,1 Long layover,11635,Connecting
Vistara,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,Business class,11635,Connecting
Vistara,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,Business class,11635,Connecting
SpiceJet,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,In-flight meal not included,11635,Connecting
SpiceJet,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,Business class,11635,Connecting
SpiceJet,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,No info,11635,Connecting
GoAir,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,1 Long layover,11635,Connecting
GoAir,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,Business class,11635,Connecting
GoAir,Panipat,Delhi,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,DEL,DEL -> DEL,08:15:00.000,14:24:00.000,06:09,2,In-flight meal not included,11635,Connecting
Air India,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,Business class,2384,Direct
Air India,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,1 Long layover,2384,Direct
Air India,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,No info,2384,Direct
IndiGo,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,Business class,2384,Direct
IndiGo,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,No info,2384,Direct
IndiGo,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,No info,2384,Direct
Vistara,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,1 Long layover,2384,Direct
Vistara,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,Business class,2384,Direct
Vistara,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,Business class,2384,Direct
SpiceJet,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,In-flight meal not included,2384,Direct
SpiceJet,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,Business class,2384,Direct
SpiceJet,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,In-flight meal not included,2384,Direct
GoAir,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,Business class,2384,Direct
GoAir,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,1 Long layover,2384,Direct
GoAir,Pune,Delhi,Pune International Airport,Indira Gandhi International Airport,PNQ,DEL,PNQ -> DEL,21:00:00.000,22:31:00.000,01:31,0,1 Long layover,2384,Direct
Air India,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,Business class,4279,Connecting
Air India,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,In-flight meal not included,4279,Connecting
Air India,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,No info,4279,Connecting
IndiGo,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,1 Long layover,4279,Connecting
IndiGo,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,No info,4279,Connecting
IndiGo,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,Business class,4279,Connecting
Vistara,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,1 Long layover,4279,Connecting
Vistara,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,In-flight meal not included,4279,Connecting
Vistara,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,1 Long layover,4279,Connecting
SpiceJet,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,In-flight meal not included,4279,Connecting
SpiceJet,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,No info,4279,Connecting
SpiceJet,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,Business class,4279,Connecting
GoAir,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,In-flight meal not included,4279,Connecting
GoAir,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,No info,4279,Connecting
GoAir,Gurugram,Patna,Indira Gandhi International Airport,Jay Prakash Narayan Airport,DEL,PAT,DEL -> PAT,08:00:00.000,11:01:00.000,03:01,1,Business class,4279,Connecting
Air India,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,Business class,11145,Connecting
Air India,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,In-flight meal not included,11145,Connecting
Air India,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,1 Long layover,11145,Connecting
IndiGo,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,Business class,11145,Connecting
IndiGo,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,No info,11145,Connecting
IndiGo,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,In-flight meal not included,11145,Connecting
Vistara,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,1 Long layover,11145,Connecting
Vistara,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,1 Long layover,11145,Connecting
Vistara,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,No info,11145,Connecting
SpiceJet,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,In-flight meal not included,11145,Connecting
SpiceJet,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,Business class,11145,Connecting
SpiceJet,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,No info,11145,Connecting
GoAir,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,No info,11145,Connecting
GoAir,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,1 Long layover,11145,Connecting
GoAir,Mumbai,Nagpur,Chhatrapati Shivaji Maharaj International Airport,Dr. Babasaheb Ambedkar International Airport,BOM,NAG,BOM -> NAG,11:45:00.000,17:46:00.000,06:01,1,Business class,11145,Connecting
Air India,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,No info,4974,Direct
Air India,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,Business class,4974,Direct
Air India,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,In-flight meal not included,4974,Direct
IndiGo,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,No info,4974,Direct
IndiGo,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,1 Long layover,4974,Direct
IndiGo,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,No info,4974,Direct
Vistara,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,No info,4974,Direct
Vistara,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,1 Long layover,4974,Direct
Vistara,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,1 Long layover,4974,Direct
SpiceJet,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,No info,4974,Direct
SpiceJet,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,1 Long layover,4974,Direct
SpiceJet,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,In-flight meal not included,4974,Direct
GoAir,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,No info,4974,Direct
GoAir,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,Business class,4974,Direct
GoAir,Dispur (Guwahati),Patna,Lokpriya Gopinath Bordoloi International Airport,Jay Prakash Narayan Airport,GAU,PAT,GAU -> PAT,23:30:00.000,02:39:00.000,03:09,0,1 Long layover,4974,Direct
Air India,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,No info,14766,Connecting
Air India,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,Business class,14766,Connecting
Air India,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,In-flight meal not included,14766,Connecting
IndiGo,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,Business class,14766,Connecting
IndiGo,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,Business class,14766,Connecting
IndiGo,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,Business class,14766,Connecting
Vistara,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,Business class,14766,Connecting
Vistara,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,No info,14766,Connecting
Vistara,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,Business class,14766,Connecting
SpiceJet,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,1 Long layover,14766,Connecting
SpiceJet,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,No info,14766,Connecting
SpiceJet,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,No info,14766,Connecting
GoAir,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,1 Long layover,14766,Connecting
GoAir,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,In-flight meal not included,14766,Connecting
GoAir,Chennai,Patna,Chennai International Airport,Jay Prakash Narayan Airport,MAA,PAT,MAA -> PAT,18:30:00.000,23:47:00.000,05:17,1,No info,14766,Connecting
Air India,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,Business class,13452,Connecting
Air India,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,Business class,13452,Connecting
Air India,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,Business class,13452,Connecting
IndiGo,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,No info,13452,Connecting
IndiGo,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,In-flight meal not included,13452,Connecting
IndiGo,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,Business class,13452,Connecting
Vistara,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,No info,13452,Connecting
Vistara,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,No info,13452,Connecting
Vistara,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,No info,13452,Connecting
SpiceJet,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,Business class,13452,Connecting
SpiceJet,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,In-flight meal not included,13452,Connecting
SpiceJet,Delhi,Kolkata,Indira Gandhi International Airport,Netaji Subhas Chandra Bose International Airport,DEL,CCU,DEL -> CCU,05:45:00.000,11:31:00.000,05:46,1,Business class,13452,Connecting
